Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
memcpy_fromiovecend,0.07,0.15,0.10919999999999991
PT_delete::make_cmd,0.07,0.15,0.10909999999999989
__audit_syscall_entry,0.08,0.15,0.10829999999999995
ext4_end_bio,0.07,0.14,0.10799999999999996
Lex_input_stream::reset,0.07,0.15,0.10779999999999992
Query_block::simplify_joins,0.06,0.14,0.10769999999999992
"stream_copy<IO_CACHE_binlog_cache_storage, Basic_ostream>",0.07,0.13,0.10749999999999994
trans_has_updated_trans_table,0.07,0.16,0.10679999999999995
auditsys,0.08,0.14,0.10619999999999989
ext4_reserve_inode_write,0.07,0.13,0.10569999999999995
Log_event::write_header,0.07,0.14,0.10539999999999988
temptable::Handler::Handler,0.07,0.15,0.10489999999999991
Lex_input_stream::init,0.07,0.16,0.10429999999999992
ut_lock_free_hash_t::get_tuple,0.07,0.14,0.10409999999999994
Item_func_between::update_used_tables,0.06,0.14,0.10399999999999993
Query_expression::destroy,0.07,0.15,0.10289999999999995
mtr_t::Command::release_all,0.07,0.14,0.10279999999999997
dict_index_t::is_usable,0.07,0.14,0.1027
pthread_cond_broadcast@@GLIBC_2.3.2,0.06,0.15,0.10199999999999995
os_aio_func,0.02,0.15,0.10189999999999996
Session_consistency_gtids_ctx::notify_after_response_packet,0.06,0.14,0.10139999999999988
Item_int::Item_int,0.07,0.14,0.10079999999999992
pthread_self,0.06,0.15,0.10059999999999991
Item_field::Item_field,0.07,0.14,0.10009999999999997
__pollwait,0.06,0.14,0.09999999999999992
row_mysql_store_col_in_innobase_format,0.06,0.13,0.09999999999999992
substitute_gc,0.07,0.13,0.09999999999999991
key_and,0.07,0.14,0.09969999999999991
__memmove_ssse3_back,0.06,0.15,0.09929999999999994
Double_write::write_pages,0.03,0.22,0.09889999999999993
vio_timeout,0.06,0.14,0.09859999999999994
THD::update_slow_query_status,0.07,0.14,0.0983999999999999
rec_copy_prefix_to_buf,0.06,0.14,0.09779999999999993
kmem_cache_alloc_node,0.05,0.15,0.09719999999999994
setup_range_optimizer_param,0.06,0.13,0.09649999999999993
get_max_digest_length,0.06,0.16,0.09639999999999996
Item_sum_num::fix_fields,0.05,0.13,0.09529999999999993
vio_write,0.07,0.14,0.09469999999999994
close_tmp_table,0.07,0.12,0.09429999999999997
Table_map_log_event::init_metadata_fields,0.06,0.13,0.09359999999999995
check_table_name,0.05,0.13,0.09329999999999998
CRYPTO_free,0.06,0.13,0.09319999999999994
ext4_finish_bio,0.06,0.13,0.09309999999999995
Double_write::write_dblwr_pages,0.03,0.15,0.09299999999999996
Query_arena::free_items,0.07,0.14,0.09279999999999994
Security_context::is_access_restricted_on_db,0.06,0.13,0.09159999999999995
Table_columns_view<std::function<bool,0.05,0.14,0.09109999999999997
thd_increment_bytes_received,0.05,0.13,0.09059999999999997
PT_insert_values_list::contextualize,0.07,0.13,0.0902
io_submit,0.02,0.13,0.09019999999999996
QEP_TAB::access_path,0.06,0.12,0.09019999999999995
Field::optimize_range,0.05,0.13,0.09009999999999996
__vsnprintf_chk,0.05,0.13,0.08950000000000001
AggregateIterator::Init,0.06,0.12,0.08939999999999997
page_cur_insert_rec_low,0.05,0.12,0.08929999999999998
fill_record_n_invoke_before_triggers,0.06,0.13,0.08909999999999993
Thd_mem_cnt::alloc_cnt,0.05,0.13,0.08899999999999995
buf_is_block_in_instance,0.06,0.12,0.08889999999999995
THD::convert_string,0.05,0.12,0.08879999999999998
sched_getcpu,0.06,0.13,0.08810000000000001
make_join_readinfo,0.05,0.12,0.08739999999999995
mpage_prepare_extent_to_map,0.05,0.11,0.08689999999999996
remove_eq_conds,0.05,0.12,0.08639999999999995
sys_io_submit,0.02,0.13,0.08639999999999995
Eq_creator::create_scalar_predicate,0.06,0.12,0.08619999999999996
handler::rebind_psi,0.05,0.12,0.08609999999999995
strmake,0.06,0.13,0.086
MEM_ROOT::Alloc,0.06,0.14,0.08599999999999994
syscall,0.06,0.11,0.0857
do_io_submit,0.02,0.13,0.08559999999999994
OPENSSL_cleanse,0.05,0.11,0.08539999999999998
Item::real_item,0.05,0.11,0.08539999999999996
THD::end_statement,0.05,0.12,0.08509999999999997
plugin_foreach_with_mask,0.04,0.13,0.08469999999999997
THD::Query_plan::set_query_plan,0.06,0.13,0.08449999999999998
__virt_addr_valid,0.05,0.12,0.08439999999999998
select_estimate_accuracy,0.04,0.12,0.08379999999999997
mpage_submit_page,0.04,0.11,0.08379999999999997
LEX::clear_privileges,0.05,0.13,0.0837
Item_func::itemize,0.05,0.11,0.0834
grab_cache_page_write_begin,0.04,0.11,0.08319999999999998
cleanup_items,0.05,0.12,0.08249999999999998
btr_page_split_and_insert,0.05,0.11,0.08219999999999997
is_indexed_agg_distinct,0.05,0.11,0.08209999999999995
Query_logger::general_log_write,0.05,0.13,0.08199999999999998
async_page_fault,0.03,0.12,0.08149999999999995
Item_field::make_field,0.05,0.12,0.0814
do_async_page_fault,0.03,0.12,0.08129999999999996
trace_quick_description,0.05,0.13,0.08120000000000001
trace_do_page_fault,0.03,0.12,0.08109999999999996
__do_page_fault,0.03,0.12,0.08099999999999996
row_prebuilt_t::skip_concurrency_ticket,0.05,0.12,0.08079999999999998
pfs_start_table_lock_wait_v1,0.05,0.12,0.08050000000000003
temptable::Table::indexes_create,0.04,0.12,0.08039999999999999
pfs_refine_statement_vc,0.05,0.12,0.08039999999999999
TABLE::init_tmp_table,0.05,0.11,0.08029999999999998
comparable_in_index,0.05,0.11,0.08009999999999996
Item::check_cols,0.05,0.11,0.07999999999999999
fill_record,0.05,0.13,0.0795
start_this_handle,0.05,0.11,0.07949999999999997
Item_ident::itemize,0.05,0.11,0.07939999999999998
fput,0.05,0.11,0.07939999999999998
Item_equal::Item_equal,0.05,0.1,0.0788
Item_field::result_type,0.05,0.1,0.07869999999999998
Field_long::result_type,0.04,0.11,0.0774
ib_pg_flush_co,0.02,0.15,0.0768
Query_block::add_joined_table,0.03,0.1,0.07679999999999998
rec_get_nth_field_offs,0.04,0.11,0.07660000000000002
mtr_t::release_block_at_savepoint,0.05,0.11,0.07659999999999996
Item::cleanup,0.05,0.1,0.0765
ib_pg_flush-2,0.03,0.17,0.07640000000000001
my_strtoll10,0.05,0.11,0.07639999999999997
TABLE::mark_column_used,0.05,0.12,0.07629999999999999
mtr_t::start,0.05,0.11,0.07620000000000002
pvclock_clocksource_read,0.05,0.1,0.07619999999999996
ha_innobase::index_flags,0.05,0.11,0.076
TABLE::clear_column_bitmaps,0.05,0.13,0.07599999999999998
Field::new_key_field,0.05,0.11,0.07579999999999998
my_hash_sort_mb_bin,0.05,0.11,0.07539999999999997
binlog_cache_data::finalize,0.04,0.11,0.0751
Item_func::walk,0.05,0.11,0.07509999999999996
_raw_qspin_lock,0.04,0.11,0.0749
ib_pg_flush-1,0.02,0.11,0.07489999999999998
CollectTables,0.05,0.1,0.07450000000000001
innobase_register_trx,0.05,0.12,0.07449999999999997
String::mem_realloc,0.05,0.11,0.07439999999999997
[libc-2.17.so],0.04,0.13,0.07430000000000002
ib_pg_flush-3,0.02,0.11,0.07410000000000001
end_page_writeback,0.05,0.11,0.07369999999999996
store_key::store_key,0.05,0.11,0.0733
__lll_unlock_wake_private,0.04,0.11,0.07299999999999997
pfs_end_table_io_wait_v1,0.05,0.11,0.07280000000000002
MYSQL_BIN_LOG::sync_binlog_file,0.04,0.12,0.07260000000000003
IO_CACHE_ostream::sync,0.04,0.12,0.07240000000000003
ext4_da_write_end,0.04,0.12,0.0721
ha_innobase::reset_template,0.04,0.12,0.07179999999999996
sys_fdatasync,0.04,0.12,0.07160000000000002
operator new@plt,0.04,0.11,0.07089999999999998
Security_context::checkout_access_maps,0.04,0.11,0.07059999999999997
IO_CACHE_binlog_cache_storage::write,0.05,0.1,0.0705
rec_get_nth_field,0.04,0.1,0.0702
destroy_metadata_lock,0.03,0.11,0.06990000000000002
Query_block::set_context,0.04,0.09,0.06989999999999999
MYSQL_BIN_LOG::flush_and_set_pending_rows_event,0.04,0.1,0.06969999999999998
temptable::Hash_unique::Hash_unique,0.04,0.1,0.06969999999999996
tag_pages_for_writeback,0.03,0.11,0.06959999999999998
Field_long::type,0.03,0.11,0.06959999999999997
__wake_up_bit,0.04,0.12,0.06949999999999998
Field_str::make_send_field,0.04,0.1,0.06899999999999996
fput_many,0.05,0.11,0.06889999999999998
vio_is_blocking,0.04,0.09,0.06879999999999997
__kmalloc_reserve.isra.32,0.04,0.11,0.06869999999999997
ext4_bio_write_page,0.03,0.1,0.06839999999999999
mysql_unlock_tables,0.03,0.11,0.06829999999999999
vio_io_wait,0.03,0.11,0.06799999999999996
pfs_end_table_lock_wait_v1,0.04,0.11,0.06789999999999999
EVP_DigestInit_ex,0.04,0.11,0.06779999999999997
time_normalizer::bucket_index,0.02,0.12,0.06769999999999995
row_mysql_handle_errors,0.0,0.2,0.0675510204081632
invoke_post_parse_rewrite_plugins,0.05,0.1,0.06709999999999994
Item_equal::resolve_type,0.04,0.1,0.06679999999999994
ib_log_files_g,0.04,0.09,0.06670000000000001
Query_log_event::write,0.04,0.09,0.06669999999999997
Item::compile,0.04,0.11,0.06649999999999995
actual_key_parts,0.04,0.09,0.06609999999999998
MYSQL_BIN_LOG::is_current_stmt_binlog_enabled_and_caches_empty,0.03,0.09,0.06609999999999996
String::mem_realloc_exp,0.04,0.11,0.06609999999999996
mysql_audit_table_access_notify,0.03,0.1,0.06599999999999996
open_temporary_table,0.04,0.1,0.06569999999999995
handler::table_scan_cost,0.03,0.1,0.06539999999999999
Item_int::result_type,0.04,0.1,0.06529999999999996
mem_heap_create_block,0.03,0.09,0.06519999999999997
IO_CACHE_binlog_cache_storage::length,0.04,0.09,0.06449999999999997
__wake_up,0.03,0.11,0.06389999999999997
apic_timer_interrupt,0.04,0.39,0.06389999999999994
smp_apic_timer_interrupt,0.04,0.39,0.06389999999999994
handle_mm_fault,0.01,0.1,0.0637
Item_equal::update_used_tables,0.04,0.09,0.06349999999999996
log_files_governor,0.03,0.09,0.06339999999999998
__vdso_getcpu,0.04,0.1,0.06319999999999996
wake_up_q,0.04,0.09,0.06309999999999995
handler::ha_statistic_increment,0.03,0.09,0.06309999999999995
Item_ident::walk,0.03,0.09,0.06279999999999994
get_best_group_min_max,0.03,0.1,0.06269999999999996
try_to_wake_up,0.04,0.09,0.062499999999999944
substitute_for_best_equal_field,0.04,0.09,0.06189999999999997
Query_tables_list::reset_query_tables_list,0.04,0.1,0.061899999999999934
Item_func_between::resolve_type,0.04,0.09,0.061699999999999956
"std::_Hashtable<std::string, std::string, Malloc_allocator<std::string>, std::__detail::_Identity, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::~_Hashtable",0.04,0.09,0.061599999999999974
__ceil_sse41,0.04,0.1,0.06149999999999993
my_b_flush_io_cache,0.04,0.08,0.06129999999999997
PFS_memory_safe_stat::count_free,0.03,0.09,0.061299999999999966
memcpy@plt,0.04,0.09,0.06109999999999993
String::append,0.04,0.1,0.060999999999999964
Item_field::cleanup,0.04,0.09,0.06089999999999993
add_wait_queue,0.03,0.09,0.06069999999999997
thd_increment_bytes_sent,0.03,0.09,0.06059999999999998
MDL_ticket_store::front,0.03,0.08,0.06049999999999996
io_schedule_timeout,0.03,0.1,0.060399999999999975
mysql_encryption_file_write,0.04,0.08,0.06029999999999998
__vsprintf_chk,0.03,0.09,0.06019999999999997
THD::binlog_prepare_pending_rows_event<Write_rows_log_event>,0.03,0.08,0.06009999999999997
Batch_segment::write,0.02,0.11,0.06009999999999996
dd::Dictionary_impl::instance,0.02,0.1,0.059899999999999995
os_file_write_retry,0.02,0.11,0.05989999999999997
Linear_comp_creator::create,0.03,0.08,0.05989999999999994
EVP_MD_CTX_create,0.04,0.09,0.05939999999999998
Log_event::write,0.04,0.09,0.05939999999999993
Cost_model_constants::get_se_cost_constants,0.04,0.09,0.058999999999999934
net_field_length,0.03,0.08,0.05819999999999993
log_slow_statement,0.03,0.08,0.05809999999999994
THD::binlog_flush_pending_rows_event,0.03,0.09,0.05799999999999997
Item_int::type,0.02,0.08,0.057999999999999954
__kmalloc_node_track_caller,0.03,0.09,0.057799999999999976
futex_requeue,0.03,0.09,0.057699999999999946
Security_context::filter_access,0.03,0.09,0.057699999999999946
Parse_context::finalize_query_expression,0.03,0.08,0.05749999999999997
pack_row,0.04,0.1,0.057399999999999965
MDL_ticket_store::remove,0.03,0.09,0.05709999999999995
__strstr_sse42,0.02,0.1,0.05689999999999996
SplitConditions,0.03,0.08,0.05669999999999998
sys_write,0.03,0.08,0.05659999999999995
mtr_t::~mtr_t,0.03,0.08,0.05659999999999995
JOIN::alloc_qep,0.03,0.09,0.056399999999999964
setup_order,0.03,0.08,0.056199999999999944
sha256_block_data_order,0.03,0.11,0.05579999999999997
handler::ha_table_share_psi,0.02,0.09,0.05559999999999996
cmp_item::new_comparator,0.03,0.1,0.055499999999999966
cmpxchg_double_slab.isra.50,0.03,0.08,0.05539999999999995
mpage_process_page_bufs,0.02,0.08,0.055399999999999935
param_type_uses_non_param_inner,0.03,0.08,0.055299999999999974
LEX::copy_db_to,0.03,0.09,0.05519999999999996
Item_equal::functype,0.03,0.08,0.05479999999999996
schedule_timeout,0.03,0.09,0.05459999999999995
submit_bio,0.03,0.08,0.05459999999999995
__wait_on_bit,0.03,0.09,0.05449999999999995
murmur3_32,0.03,0.08,0.05429999999999997
row_update_prebuilt_trx,0.03,0.08,0.05429999999999996
FIPS_selftest_failed,0.02,0.08,0.05409999999999994
Commit_order_manager::get_rollback_status,0.03,0.09,0.05399999999999995
free_io_cache,0.03,0.08,0.053899999999999955
Cost_model_server::init,0.03,0.08,0.05389999999999994
Query_block::destroy,0.03,0.08,0.053799999999999945
Parse_context::Parse_context,0.03,0.08,0.05369999999999996
__ext4_journal_get_write_access,0.03,0.07,0.053699999999999956
TABLE::bind_value_generators_to_fields,0.03,0.09,0.05359999999999995
ib_io_wr-1,0.01,0.09,0.053499999999999964
ib_io_wr-2,0.01,0.09,0.05349999999999995
Item_func::used_tables,0.03,0.08,0.05349999999999995
TrxInInnoDB::exit,0.03,0.08,0.05339999999999996
temptable::Handler::delete_table,0.03,0.09,0.053399999999999954
ib_io_wr-4,0.01,0.08,0.053399999999999954
bit_wait_io,0.03,0.09,0.05329999999999996
find_temporary_table,0.03,0.08,0.05319999999999995
ACL_internal_schema_registry::lookup,0.02,0.08,0.05299999999999999
Item_result_field::cleanup,0.03,0.09,0.05299999999999997
check_column_grant_in_table_ref,0.03,0.08,0.05279999999999996
Item_equal::~Item_equal,0.03,0.08,0.05269999999999994
ib_io_wr-3,0.01,0.08,0.052699999999999934
blk_finish_plug,0.03,0.08,0.05259999999999994
mem_root_deque<Item*>::add_block_back,0.03,0.08,0.05249999999999996
io_schedule,0.03,0.09,0.05239999999999997
Cost_model_table::init,0.03,0.08,0.05229999999999996
blk_flush_plug_list,0.03,0.08,0.05219999999999994
generic_make_request,0.02,0.08,0.051999999999999956
ext4_get_inode_loc,0.02,0.07,0.05169999999999993
rw_lock_x_lock_func,0.01,0.1,0.051599999999999965
optimize_secondary_engine,0.03,0.07,0.051399999999999973
operator delete@plt,0.03,0.08,0.05129999999999996
blk_mq_flush_plug_list,0.03,0.08,0.05129999999999994
OPENSSL_init_library,0.02,0.09,0.05099999999999996
PT_delete::add_table,0.03,0.08,0.050999999999999955
thd_get_ha_data,0.03,0.07,0.05099999999999994
cs::util::ReplicatedColumnsView::ReplicatedColumnsView,0.03,0.07,0.050699999999999974
gettimeofday@plt,0.03,0.08,0.05069999999999997
THD::set_query,0.03,0.08,0.05069999999999996
ksize,0.03,0.08,0.05059999999999996
mem_root_deque<Table_ref*>::add_block_front,0.03,0.08,0.05019999999999997
bitmap_init,0.02,0.08,0.050099999999999964
Write_rows_log_event::Write_rows_log_event,0.02,0.07,0.04989999999999995
flush_end_io,0.02,0.07,0.04959999999999996
JOIN::create_access_paths_for_zero_rows,0.02,0.08,0.04949999999999997
filemap_fdatawait_range,0.03,0.09,0.04939999999999996
jbd2_journal_get_write_access,0.03,0.07,0.04929999999999999
THD::is_ddl_gtid_compatible,0.02,0.09,0.04929999999999998
generic_write_end,0.02,0.08,0.04929999999999997
PTI_simple_ident_ident::~PTI_simple_ident_ident,0.03,0.08,0.04929999999999996
propagate_nullability,0.02,0.08,0.049199999999999966
__filemap_fdatawait_range,0.03,0.09,0.04899999999999996
gtid_pre_statement_checks,0.02,0.08,0.048799999999999955
thr_multi_lock,0.02,0.09,0.04849999999999996
ha_innobase::end_stmt,0.03,0.07,0.04839999999999996
Item_int::save_in_field_inner,0.03,0.07,0.04799999999999998
__pthread_enable_asynccancel,0.02,0.07,0.047899999999999957
launch_hook_trans_begin,0.03,0.08,0.04779999999999997
Item_func::update_used_tables,0.03,0.07,0.04739999999999998
lock_tablespace_names,0.02,0.07,0.04719999999999998
ext4_io_submit,0.02,0.07,0.04719999999999998
Cost_model_table::page_read_cost,0.02,0.09,0.04719999999999997
blk_mq_sched_insert_requests,0.02,0.08,0.04709999999999996
add_pke,0.02,0.08,0.04699999999999997
Field_str::repertoire,0.03,0.07,0.046699999999999985
Table_ref::process_index_hints,0.02,0.08,0.046699999999999964
IO_CACHE_ostream::write,0.03,0.08,0.046699999999999964
Commit_stage_manager::enroll_for,0.02,0.07,0.04659999999999998
SHA256_Init,0.02,0.08,0.04659999999999997
__ext4_get_inode_loc,0.02,0.07,0.04659999999999997
THD::push_internal_handler,0.02,0.08,0.04649999999999998
handler::ha_open,0.02,0.09,0.04629999999999998
JOIN::set_plan_state,0.03,0.08,0.046199999999999984
Diagnostics_area::reset_diagnostics_area,0.02,0.08,0.04619999999999996
PTI_simple_ident_nospvar_ident::itemize,0.02,0.08,0.045799999999999966
__slab_alloc,0.02,0.1,0.04549999999999997
JOIN::remove_const,0.03,0.07,0.04539999999999998
Optimize_table_order::Optimize_table_order,0.02,0.07,0.045299999999999965
que_thr_move_to_run_state_for_mysql,0.02,0.07,0.04519999999999999
engine_table_select,0.03,0.07,0.045199999999999976
COPY_INFO::get_function_default_columns,0.02,0.07,0.04499999999999997
Transaction_ctx::register_ha,0.02,0.07,0.04489999999999997
Rows_log_event::Rows_log_event,0.02,0.07,0.04479999999999997
Query_block::setup_join_cond,0.01,0.07,0.04469999999999998
Filesort::using_addon_fields,0.02,0.07,0.04469999999999997
wait_for_unix_gc,0.03,0.08,0.044599999999999994
Diagnostics_area::reset_condition_info,0.03,0.07,0.04459999999999997
Query_block::query_block,0.02,0.08,0.04449999999999998
pfs_set_thread_command_vc,0.02,0.07,0.04429999999999997
wait_on_page_bit,0.02,0.08,0.04419999999999998
Query_block::check_only_full_group_by,0.02,0.07,0.044199999999999975
mpage_map_and_submit_buffers,0.02,0.07,0.044099999999999966
Field::new_field,0.02,0.07,0.04399999999999998
Field_long::store,0.02,0.07,0.04389999999999998
non-virtual thunk to Xid_log_event::write,0.02,0.07,0.04389999999999996
filesort_free_buffers,0.02,0.07,0.043699999999999954
__block_write_begin,0.02,0.06,0.043599999999999986
XID_STATE::check_xa_idle_or_prepared,0.02,0.08,0.04349999999999999
blk_mq_run_hw_queue,0.02,0.07,0.04349999999999997
Item::walk,0.02,0.07,0.043399999999999966
futex_wake,0.02,0.07,0.043299999999999964
mysql_rewrite_query,0.02,0.07,0.04319999999999999
pfs_start_statement_vc,0.02,0.07,0.043199999999999975
QEP_shared_owner::qs_cleanup,0.02,0.07,0.04309999999999998
MYSQL_BIN_LOG::fetch_and_process_flush_stage_queue,0.02,0.06,0.042899999999999994
ha_flush_logs,0.02,0.06,0.042899999999999994
MDL_context::acquire_locks,0.02,0.06,0.04289999999999998
thd_mem_cnt_alloc,0.02,0.07,0.04289999999999998
Sort_param::decide_addon_fields,0.02,0.07,0.04289999999999997
Field::eq,0.02,0.08,0.04289999999999997
rec_convert_dtuple_to_rec,0.01,0.07,0.042899999999999966
read_lock_type_for_table,0.01,0.06,0.04259999999999997
thd_connection_alive,0.02,0.07,0.04259999999999997
Session_tracker::changed_any,0.02,0.07,0.04249999999999998
kmem_cache_alloc,0.02,0.07,0.042399999999999986
ha_innobase::table_flags,0.02,0.07,0.04219999999999998
log_write_up_to,0.02,0.06,0.042099999999999985
Opt_trace_start::Opt_trace_start,0.02,0.07,0.04199999999999997
TABLE::update_const_key_parts,0.02,0.07,0.041799999999999976
__lll_lock_wait_private,0.02,0.08,0.041799999999999976
"std::unique_ptr<RowIterator, Destroy_only<RowIterator> >::~unique_ptr",0.02,0.07,0.041599999999999984
trans_register_ha,0.02,0.07,0.04149999999999999
__block_write_begin_int,0.02,0.06,0.04139999999999998
is_null_on_empty_table,0.02,0.07,0.04129999999999998
count_field_types,0.02,0.06,0.04109999999999997
net_store_length,0.02,0.07,0.04099999999999999
__alloc_pages_nodemask,0.01,0.06,0.04099999999999998
security_socket_sendmsg,0.02,0.06,0.04089999999999997
lex_end,0.02,0.07,0.040599999999999976
ha_innobase::index_end,0.02,0.06,0.04059999999999997
Query_arena::add_item,0.02,0.06,0.04029999999999998
maybe_add_creds,0.02,0.06,0.040299999999999975
__lll_unlock_wake,0.02,0.06,0.040299999999999975
